LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
RI38VB127L,54,140775,211068,310,0,3,20.1,12,0.52,Master's,Full-time,Divorced,No,Yes,Other,Yes,0
79G59IZCYI,40,144051,134461,683,66,1,7.82,36,0.45,Master's,Part-time,Single,Yes,No,Other,Yes,0
GR4SIMDAPY,21,99536,41444,458,28,1,22.32,24,0.4,PhD,Self-employed,Divorced,Yes,No,Education,Yes,0
7S9AEF2LNW,51,71744,98952,444,110,4,21.01,60,0.61,Master's,Part-time,Single,Yes,No,Auto,Yes,0
GTP0244KZ0,44,95696,80889,826,25,2,18.08,60,0.63,Master's,Self-employed,Single,Yes,Yes,Auto,Yes,0
M7PIXT8D2B,42,23770,181102,420,83,1,5.93,60,0.71,High School,Unemployed,Single,Yes,No,Business,No,0
YRW03N30LL,60,30636,95869,548,51,4,16.11,12,0.59,PhD,Full-time,Single,Yes,Yes,Home,No,0
1LCBM0BNH7,55,128536,5963,346,81,1,11.25,60,0.4,Bachelor's,Unemployed,Single,No,Yes,Other,Yes,0
XBMC19U62W,52,48881,217185,530,60,4,14.01,48,0.61,PhD,Unemployed,Divorced,Yes,No,Business,No,0
8EPX3Q3FVO,69,121117,24785,801,31,1,5.68,12,0.87,PhD,Full-time,Divorced,No,Yes,Other,No,0
C3DV0NQ1MG,27,134256,107417,604,13,3,21.99,12,0.8,Master's,Unemployed,Divorced,Yes,Yes,Other,No,0
GXK1IOVLLM,45,118911,73039,701,114,1,23.81,36,0.68,Bachelor's,Full-time,Married,No,No,Education,No,1
I3PNOF9VFZ,51,94633,244730,554,109,4,12.55,24,0.6,Bachelor's,Full-time,Divorced,Yes,Yes,Home,No,0
KPLX4YZ691,51,126680,12402,557,52,2,23.14,48,0.48,Bachelor's,Full-time,Divorced,Yes,No,Home,No,0
ZUE3Z3Q5HH,20,71413,48850,437,2,3,10.15,12,0.46,Bachelor's,Self-employed,Single,Yes,No,Business,Yes,1
9SFD7XD53G,29,117519,39517,760,30,1,10.21,24,0.32,Bachelor's,Full-time,Single,Yes,No,Other,Yes,0
KLLLFAEN4R,62,124177,227123,347,98,1,8.54,48,0.66,PhD,Full-time,Single,No,Yes,Other,No,0
AVJ20XLOJJ,44,62954,249607,756,98,2,9.97,48,0.42,High School,Self-employed,Single,Yes,Yes,Business,No,0
787HR9WDSH,63,33030,80010,446,0,2,20.59,24,0.41,High School,Part-time,Single,Yes,No,Business,Yes,0
JQ7XP7HERF,69,61373,110267,821,4,3,3.28,12,0.26,PhD,Part-time,Married,No,Yes,Home,No,0
0KBRPZSHIQ,66,109947,150546,348,101,4,13.87,36,0.34,PhD,Part-time,Single,No,Yes,Home,Yes,0
54YJS79LTF,52,139104,79752,497,41,2,13.91,36,0.74,High School,Unemployed,Married,No,Yes,Business,No,1
P3CKF0OVX2,55,149236,10822,504,45,1,5.45,48,0.37,High School,Full-time,Married,No,No,Home,No,1
QM0SZ5J4A6,37,60547,76811,470,70,2,21.87,36,0.45,PhD,Self-employed,Single,No,No,Education,No,1
6Q09VK5XTT,68,88240,184211,624,29,3,7.13,36,0.75,Bachelor's,Full-time,Married,Yes,Yes,Auto,No,0
8EX2NE0B54,41,92796,78058,300,85,2,5.56,36,0.34,Bachelor's,Unemployed,Divorced,Yes,Yes,Auto,No,0
ATGN02B892,31,71876,78318,490,71,4,20.69,60,0.2,High School,Self-employed,Divorced,No,No,Business,Yes,0
UMV57MIA10,43,77913,213999,614,27,4,17.95,24,0.55,Master's,Full-time,Single,Yes,No,Business,Yes,0
P36R1S0ULU,27,120567,240710,823,85,2,2.44,60,0.52,High School,Self-employed,Married,Yes,Yes,Auto,Yes,0
M5G0KNYN3U,26,147036,68506,300,56,2,6.6,36,0.37,Bachelor's,Full-time,Single,No,Yes,Education,No,0
FEHQ0WP8GG,27,95469,223891,570,100,3,3.42,60,0.71,High School,Full-time,Single,No,Yes,Other,No,0
UX2QBWESH7,43,109498,231147,443,75,3,20.33,12,0.67,Master's,Self-employed,Married,Yes,No,Business,Yes,0
6G27UL2LLI,62,58554,82453,487,2,4,21.19,48,0.52,Master's,Full-time,Divorced,Yes,No,Education,No,0
HOPQRV1I67,68,70154,243294,603,57,2,14.71,24,0.5,High School,Full-time,Married,Yes,Yes,Business,Yes,0
IK10438VVH,41,146859,70796,447,119,3,21.38,36,0.17,Bachelor's,Full-time,Divorced,No,No,Other,No,0
930OHEB4PN,41,144048,84095,622,102,4,15.32,48,0.4,High School,Part-time,Divorced,No,Yes,Business,No,0
LK839MWSMS,57,135394,94184,338,43,2,13.32,24,0.39,Master's,Part-time,Divorced,No,No,Business,Yes,0
6FQX2WYU6U,50,40362,210702,645,15,3,9.06,60,0.6,Bachelor's,Part-time,Divorced,No,No,Other,Yes,0
KY5EC8NA60,23,30097,220587,576,52,4,21.22,60,0.46,PhD,Self-employed,Married,No,No,Home,Yes,0
1JKL4VC346,23,116474,215524,680,8,3,15.4,36,0.17,High School,Full-time,Divorced,Yes,Yes,Auto,No,0
3ZUYF4K7IT,52,41215,105760,503,89,2,11.33,12,0.87,PhD,Unemployed,Divorced,Yes,Yes,Auto,Yes,0
BQ85FJ3AV7,35,98563,195146,497,77,4,23.79,12,0.34,PhD,Full-time,Divorced,Yes,No,Business,Yes,0
HTDXLUVMT5,32,68601,189232,333,95,1,19.39,48,0.52,Master's,Part-time,Single,No,Yes,Home,No,0
OUAA0PUNIQ,49,149955,203160,743,85,2,11.32,12,0.76,Master's,Full-time,Single,Yes,No,Business,Yes,0
03EF5O3AJ4,47,73111,58619,748,68,3,7.23,24,0.52,Master's,Unemployed,Single,No,No,Business,Yes,0
LVZUAZGKL6,39,106357,37672,358,90,1,10.78,24,0.23,High School,Full-time,Married,No,No,Home,No,0
O5IV7DCUWH,66,145435,103759,509,27,2,5.99,36,0.74,PhD,Unemployed,Married,No,No,Auto,Yes,0
SQGW08E8FW,25,107653,214483,793,4,4,4.35,36,0.11,High School,Unemployed,Married,No,Yes,Education,No,0
WQAVSOIRWJ,61,102351,108640,422,24,3,2.27,36,0.3,Bachelor's,Full-time,Married,Yes,No,Other,No,0
JSURN631BP,54,149259,56453,667,119,2,8.35,60,0.8,Master's,Self-employed,Single,Yes,Yes,Education,No,0
0NQH5V7QF7,42,84355,246236,524,15,4,16.27,48,0.22,PhD,Part-time,Divorced,No,Yes,Home,No,0
2DRA5FHLFV,21,121143,212997,479,39,4,7.55,24,0.13,PhD,Full-time,Married,Yes,No,Home,Yes,0
AULVGJ9U7F,33,126404,113452,791,111,1,15.09,48,0.42,PhD,Full-time,Married,No,Yes,Other,Yes,0
NHRF37CJWB,58,111940,151529,834,50,4,18.16,24,0.35,Bachelor's,Self-employed,Single,No,Yes,Auto,No,0
52SNF2B9KJ,69,135248,81793,775,9,2,21.47,12,0.75,High School,Unemployed,Married,Yes,Yes,Education,Yes,0
FX5O5XGBAI,18,39231,105268,830,74,3,5.03,48,0.85,High School,Full-time,Single,Yes,No,Home,Yes,0
P9LRG35XZV,38,56927,79899,639,65,1,16.87,36,0.51,High School,Full-time,Divorced,No,Yes,Business,No,0
MDQURSBWHU,26,131295,206588,330,103,4,23.55,36,0.24,PhD,Unemployed,Divorced,Yes,No,Auto,Yes,0
IGBNZQFC6H,55,15293,205009,548,59,1,5.56,36,0.75,High School,Unemployed,Single,No,No,Home,No,0
8WN6U3W1J3,56,64630,156998,737,79,4,14.49,60,0.11,High School,Full-time,Divorced,Yes,Yes,Home,No,0
MTE6P05XVS,68,55526,85192,803,107,1,17.76,24,0.29,Bachelor's,Self-employed,Divorced,Yes,No,Home,Yes,0
13WBHQ10HZ,65,95235,40992,756,94,3,19.29,12,0.29,PhD,Unemployed,Divorced,No,Yes,Other,Yes,0
YR93NHG8EV,43,92872,136239,837,85,3,13.06,36,0.73,High School,Part-time,Married,No,Yes,Auto,No,1
STEV6ZYE3M,23,27939,85154,715,78,4,4.46,60,0.81,High School,Self-employed,Single,Yes,Yes,Auto,Yes,0
05SHOM756H,21,148930,238101,562,20,2,9.35,24,0.69,High School,Unemployed,Single,No,Yes,Home,Yes,0
3WMBGUB1U8,51,47131,212217,762,26,2,9.61,60,0.75,PhD,Part-time,Divorced,Yes,No,Home,No,0
YJTFP1SU1Z,49,136075,35533,351,100,1,6.01,48,0.61,PhD,Full-time,Divorced,No,Yes,Auto,Yes,0
5MSKMMFH25,65,68988,216052,444,119,4,6.73,24,0.59,Bachelor's,Full-time,Married,Yes,No,Auto,Yes,0
WKCXFFKDF6,25,77779,73456,348,106,4,2.71,36,0.84,Bachelor's,Full-time,Divorced,Yes,No,Education,Yes,0
QAX7D1YXQY,51,129991,94134,451,115,3,19.86,24,0.55,Bachelor's,Part-time,Married,No,Yes,Business,No,0
FCUDQZ8BCH,33,128809,78121,562,119,4,12.14,60,0.47,High School,Unemployed,Divorced,No,Yes,Other,Yes,1
X7VIFCII69,19,125553,132576,629,114,1,8.57,60,0.82,Master's,Self-employed,Divorced,Yes,No,Other,No,0
EODIPFG4EM,23,116878,45885,556,5,4,20.49,12,0.52,PhD,Self-employed,Single,Yes,Yes,Home,Yes,0
6OSO264D64,69,31581,43927,699,34,1,9.64,12,0.39,Bachelor's,Self-employed,Single,Yes,No,Education,No,0
6HE29R70VH,46,118990,36004,753,92,2,11.26,60,0.39,Bachelor's,Self-employed,Single,No,Yes,Auto,Yes,0
W7BRN76EOW,31,133502,154198,512,104,3,17.03,48,0.68,High School,Unemployed,Single,No,Yes,Auto,Yes,0
1GWODXGDHS,32,60717,104044,461,9,3,23.94,48,0.75,Bachelor's,Self-employed,Divorced,Yes,No,Other,Yes,0
64U3E39JY6,18,106041,9763,774,16,3,18.36,60,0.73,Master's,Unemployed,Divorced,Yes,Yes,Home,No,0
QBFS3K7HDR,27,26265,184292,488,73,3,6.56,60,0.24,High School,Part-time,Single,No,No,Home,No,1
TO57DI9OLJ,41,89108,30636,516,115,2,8.11,60,0.64,Master's,Unemployed,Married,No,Yes,Auto,No,0
LBY3ZA1R3E,48,37694,31318,675,85,1,2.3,12,0.41,Master's,Self-employed,Single,Yes,Yes,Auto,Yes,0
JK3IJS824N,62,45189,49678,511,80,2,18.68,60,0.2,High School,Part-time,Divorced,No,Yes,Home,No,1
8YPZ511BVP,28,59464,98901,835,53,1,13.59,36,0.45,PhD,Self-employed,Divorced,Yes,No,Business,Yes,0
SU2M43X56S,22,51990,119516,412,36,4,4.27,12,0.53,High School,Self-employed,Married,No,Yes,Home,No,0
ELRATJGYZ9,40,52611,17678,329,91,2,18.78,36,0.85,Bachelor's,Full-time,Divorced,Yes,No,Home,No,0
DECP4KADI5,42,41729,99035,848,49,3,15.95,12,0.64,Master's,Self-employed,Single,No,No,Education,Yes,0
O308SICBDU,35,149799,184939,628,47,4,3.62,36,0.12,Master's,Part-time,Married,Yes,No,Home,Yes,1
W5LTJ18FZY,56,95094,70714,605,119,2,21.1,60,0.32,Bachelor's,Part-time,Divorced,Yes,No,Education,No,0
KZPGEE73TB,57,53133,107073,362,56,2,12.13,48,0.35,Bachelor's,Part-time,Single,No,No,Other,Yes,0
DRV5P9X3M8,35,121159,163156,468,9,4,20.84,36,0.89,High School,Full-time,Single,Yes,Yes,Home,No,1
PYDIZS8O4I,49,74525,182394,685,112,3,11.94,48,0.31,PhD,Unemployed,Divorced,No,Yes,Auto,No,0
IGSY6D1ZGU,28,93078,129190,789,72,3,14.1,36,0.89,Bachelor's,Part-time,Married,Yes,No,Home,Yes,0
Q5JO938YUK,39,76352,169692,332,57,4,14.07,24,0.54,High School,Self-employed,Single,No,No,Other,No,0
81YCG47NEA,41,53075,217481,328,96,4,15.71,48,0.6,High School,Part-time,Single,No,No,Other,Yes,0
BAX7F1AAXG,53,34884,52612,412,90,4,19.02,24,0.65,Bachelor's,Unemployed,Divorced,No,No,Other,Yes,0
D2KNX3NSHN,18,139635,120364,824,69,2,19.67,24,0.39,PhD,Unemployed,Divorced,No,Yes,Business,No,0
1V2ZHMSWRW,60,84625,223769,436,13,4,22.3,36,0.87,Master's,Part-time,Married,No,No,Business,No,0
JT9AZCAHUX,38,99690,188809,642,23,2,15.49,48,0.64,High School,Self-employed,Single,Yes,No,Auto,No,0
JOMF6WZN01,43,51118,60646,599,45,4,19.1,36,0.31,Master's,Self-employed,Single,Yes,No,Home,Yes,1
FX70FK0SOC,45,117384,109427,415,10,2,10.19,60,0.54,Bachelor's,Self-employed,Divorced,Yes,Yes,Other,No,0
839T1QXIBE,35,24536,91579,499,96,2,16.7,12,0.44,Bachelor's,Full-time,Single,No,No,Education,No,1
FBA1D63JGU,67,30336,81987,572,34,1,22.44,60,0.38,High School,Self-employed,Divorced,No,No,Business,Yes,1
6GPMXI0ZZN,69,46048,197487,742,26,1,10.51,12,0.89,Bachelor's,Unemployed,Divorced,No,Yes,Auto,Yes,0
MSKZDAG3WN,18,134099,94022,552,37,1,21.33,60,0.38,Master's,Part-time,Single,Yes,Yes,Home,Yes,0
65FWGJKNK7,42,120771,42078,774,2,1,12.02,48,0.31,Master's,Part-time,Married,Yes,No,Auto,No,0
3SDWYVDRQR,58,128239,200072,372,63,4,6.12,24,0.2,Master's,Unemployed,Divorced,No,Yes,Business,No,0
ZJSHODAA5E,56,90788,78652,807,109,4,11.17,24,0.34,Bachelor's,Part-time,Single,No,No,Other,No,0
BNEAFDKIXZ,20,100880,114903,710,119,2,18.21,48,0.83,High School,Self-employed,Single,Yes,No,Business,Yes,0
1P6IN6LWCN,50,44925,43286,522,5,2,6.35,48,0.53,Bachelor's,Unemployed,Married,Yes,No,Education,No,1
WLI1OHFB23,19,149205,86399,791,88,3,23.71,48,0.42,Bachelor's,Part-time,Married,Yes,Yes,Other,No,0
4Q9XZAATQL,29,94787,140928,832,84,1,17.09,48,0.36,Bachelor's,Unemployed,Divorced,No,No,Auto,No,0
2H4H1YBLMT,45,29362,79345,719,84,1,24.42,60,0.8,Master's,Self-employed,Divorced,No,No,Other,Yes,1
QGYA2LENL9,29,42248,142875,698,65,4,13.57,48,0.63,Master's,Unemployed,Married,No,No,Home,No,1
ENJFKAISYA,22,64459,134001,734,108,2,15.29,12,0.76,High School,Self-employed,Single,Yes,Yes,Business,Yes,0
GVFJFMQAHU,55,28375,241438,336,76,4,8.43,24,0.13,Master's,Unemployed,Married,Yes,No,Other,No,0
0ELHYP1A15,55,21649,215257,689,75,4,17.73,12,0.38,Bachelor's,Full-time,Married,No,No,Auto,No,0
7ZLYK6V2NK,67,72855,21138,745,114,4,3.48,60,0.28,Bachelor's,Full-time,Married,Yes,Yes,Business,Yes,0
CRA1CXM5JZ,20,90776,219734,714,85,3,2.57,60,0.2,High School,Full-time,Married,No,Yes,Other,Yes,0
EI691HLO6V,28,144426,242938,360,110,3,6.08,60,0.49,Bachelor's,Unemployed,Divorced,Yes,No,Other,No,0
MQZ8J68RMX,65,87971,199358,504,79,4,14.86,60,0.89,Master's,Self-employed,Divorced,Yes,Yes,Education,Yes,0
BUHMLKGXCB,48,97857,244042,750,75,1,22.26,24,0.47,High School,Full-time,Married,No,No,Home,No,0
9X7B2CW1OA,34,52629,208645,730,77,4,18.67,24,0.86,High School,Part-time,Married,Yes,No,Other,No,1
TSC2NSL167,22,73370,109039,739,102,1,10.58,24,0.17,Bachelor's,Part-time,Married,Yes,No,Other,Yes,0
1Q5I83C6PA,57,87865,239571,601,41,2,2.65,24,0.35,High School,Full-time,Married,Yes,Yes,Home,No,0
FX4CM2GDIC,42,40228,162382,623,22,4,16.76,36,0.78,Master's,Self-employed,Single,Yes,No,Other,Yes,0
B006R1M1NM,52,66786,173061,453,22,3,20.18,24,0.62,Master's,Part-time,Divorced,Yes,No,Home,No,0
7BP4Y8GS32,55,149713,184279,721,50,4,3.32,12,0.42,PhD,Part-time,Married,Yes,No,Education,No,0
NM5GCQY9JB,61,139573,170748,592,16,3,3.46,36,0.86,Master's,Part-time,Divorced,Yes,Yes,Auto,No,0
3V8Y2CEHKY,20,100833,100397,701,1,4,3.18,12,0.76,High School,Part-time,Divorced,No,No,Home,Yes,1
YYZFZV09PD,33,88441,214304,483,115,2,2.77,12,0.89,Master's,Part-time,Divorced,Yes,Yes,Auto,Yes,0
SZEQDJQ9XK,33,89417,150097,705,6,4,24.23,36,0.64,Bachelor's,Full-time,Married,Yes,Yes,Other,Yes,1
4JHMF5IBM4,36,96182,229283,302,60,3,2.55,36,0.69,Bachelor's,Full-time,Single,No,Yes,Education,No,0
V4ATESCC5M,62,120515,195799,698,102,1,21.04,12,0.59,Master's,Self-employed,Divorced,No,No,Other,No,0
G2ZICVIE8T,23,60893,75350,700,39,4,16.73,60,0.12,High School,Full-time,Divorced,No,No,Business,Yes,0
ROYPXZK2AL,38,43223,223248,492,15,3,20.71,36,0.83,High School,Part-time,Married,Yes,Yes,Business,Yes,1
9I2NX9TJPY,68,86229,9457,480,100,1,7.0,12,0.73,Master's,Full-time,Married,No,Yes,Auto,No,0
Q1P9POIQNY,27,18971,229235,744,39,4,9.33,60,0.64,High School,Part-time,Single,Yes,No,Auto,Yes,1
325Z3L1EPE,32,121436,226486,492,29,3,9.13,60,0.73,PhD,Part-time,Single,Yes,Yes,Home,Yes,0
DP7FKO6JRK,27,75406,222400,831,30,3,21.28,60,0.83,Master's,Part-time,Married,Yes,Yes,Auto,No,1
OEYAD21VOU,64,67977,72836,796,82,4,17.67,12,0.22,Bachelor's,Full-time,Married,No,Yes,Business,Yes,0
5SJY3TYKMY,56,79455,187803,588,51,3,9.39,60,0.53,PhD,Full-time,Married,Yes,No,Other,Yes,0
M1GK3URETK,20,64542,172013,489,119,1,4.63,60,0.86,Master's,Unemployed,Divorced,No,No,Business,Yes,0
H7O6Z8WJ9Y,37,136961,112347,765,64,1,17.93,36,0.31,PhD,Unemployed,Married,Yes,No,Auto,No,0
03IO75CAHI,36,18586,97436,512,102,1,2.01,36,0.71,High School,Full-time,Married,Yes,No,Business,No,1
P7MBAX4J5G,68,107637,82971,831,34,3,22.98,12,0.31,PhD,Part-time,Divorced,No,Yes,Education,No,0
I1VFNDQOON,21,79928,67185,649,17,1,13.02,12,0.64,Master's,Unemployed,Married,No,Yes,Auto,No,0
FNR5Y7FDKE,39,84814,121204,562,106,3,5.75,12,0.1,PhD,Part-time,Divorced,Yes,Yes,Auto,No,0
X0K3W6US2Y,51,22964,35638,637,92,4,12.16,12,0.18,Bachelor's,Full-time,Single,No,Yes,Education,No,0
SAJ3V3MDJ2,67,51368,25345,459,78,1,20.75,48,0.65,Bachelor's,Unemployed,Single,No,Yes,Auto,Yes,0
Y40H8W0104,30,22117,192432,546,58,4,18.14,12,0.43,High School,Unemployed,Divorced,Yes,No,Business,No,1
TW1UMG7DEA,34,110064,172646,447,97,3,23.3,48,0.58,PhD,Unemployed,Divorced,Yes,Yes,Education,No,0
MKQRYCSQ7K,49,17580,127998,673,3,2,11.98,60,0.2,Master's,Unemployed,Divorced,Yes,Yes,Education,Yes,0
CXYPQAQO9E,67,139266,230575,816,107,1,9.65,24,0.83,Bachelor's,Full-time,Single,No,No,Home,No,0
D4BE55KQ65,34,101160,37207,381,57,2,3.59,36,0.36,High School,Self-employed,Divorced,No,No,Education,No,0
D94WY8RALB,52,17569,186252,403,29,4,18.36,24,0.64,High School,Unemployed,Married,Yes,No,Education,No,0
KWNP4MPURU,18,100188,120346,617,0,2,7.08,60,0.39,Bachelor's,Unemployed,Married,No,Yes,Business,Yes,0
S0BQZY6FDE,35,48043,144347,802,102,4,20.47,48,0.53,High School,Full-time,Single,Yes,Yes,Auto,Yes,0
VCAR9M7D2J,45,46012,193207,348,4,3,2.23,60,0.89,Bachelor's,Self-employed,Married,Yes,No,Auto,No,0
L0H1LY2MAL,46,42740,100251,558,93,1,16.56,36,0.3,Bachelor's,Self-employed,Single,Yes,Yes,Education,No,0
LCQQYVT1BH,22,91593,115614,694,107,4,8.6,12,0.77,Bachelor's,Full-time,Married,No,Yes,Home,Yes,0
GP8ZX0397E,63,143835,54383,799,79,3,21.29,24,0.4,PhD,Part-time,Married,No,No,Home,Yes,0
IMMPFLBFCO,29,119238,107782,594,87,1,5.41,60,0.65,Bachelor's,Self-employed,Single,Yes,Yes,Education,Yes,0
W8DTHPPVQB,56,139401,83488,399,10,3,19.71,48,0.26,Master's,Part-time,Married,Yes,No,Auto,Yes,0
CA11LHQO1F,63,46990,48719,730,15,1,15.02,24,0.57,Master's,Unemployed,Single,No,No,Other,No,0
0QGWJAL0SJ,49,59344,198014,830,84,2,7.81,12,0.21,High School,Part-time,Divorced,No,No,Education,Yes,0
BE3IXM2KAX,58,126707,155042,436,61,1,21.7,48,0.67,Master's,Unemployed,Single,Yes,No,Auto,Yes,0
XJWO591CAM,25,77774,185956,751,57,2,11.56,24,0.36,Master's,Unemployed,Married,Yes,No,Education,No,1
BKSM6TMYW6,45,115190,43326,695,109,3,21.35,60,0.63,Bachelor's,Self-employed,Single,No,Yes,Other,Yes,0
YFSZYW3GXQ,18,28683,35768,781,1,2,8.43,48,0.23,Master's,Full-time,Married,Yes,No,Other,No,0
2RBN6DIHEV,32,105005,51807,795,90,4,19.96,24,0.38,Bachelor's,Full-time,Single,Yes,No,Other,Yes,0
64LC76W8BI,66,123220,153911,661,44,4,24.69,36,0.74,Bachelor's,Unemployed,Single,Yes,Yes,Business,No,0
CVV0XNFQKY,29,124915,39216,690,49,2,3.08,36,0.3,Bachelor's,Unemployed,Single,Yes,No,Business,No,0
Q3745D5ZY2,64,119302,214552,488,26,4,20.46,48,0.12,High School,Part-time,Divorced,No,No,Other,No,1
LLFL1B9T6A,55,115446,130605,719,108,3,10.33,60,0.88,Master's,Full-time,Married,No,Yes,Business,No,0
CDLA52UMVF,48,95050,210232,432,49,3,2.66,60,0.25,Master's,Full-time,Married,No,No,Home,Yes,0
0CONVHV3HL,29,56125,72770,747,48,4,23.07,12,0.59,High School,Self-employed,Married,No,Yes,Home,No,1
LJ5QOCTJSW,42,106903,23077,595,95,3,21.32,60,0.76,PhD,Part-time,Single,Yes,Yes,Business,Yes,0
TMHW4RNUNR,27,133313,20226,793,17,1,24.44,12,0.66,High School,Part-time,Divorced,Yes,No,Education,Yes,0
FRTNIZ7AKW,53,62208,72105,615,102,1,10.87,24,0.66,Master's,Self-employed,Divorced,Yes,Yes,Other,No,0
8MSGEITRTN,19,64371,65401,534,39,3,2.96,48,0.87,Bachelor's,Unemployed,Divorced,No,No,Education,Yes,0
NNAFJ2UZ6R,27,145221,31746,742,16,1,18.39,12,0.36,High School,Self-employed,Married,No,Yes,Home,No,0
UV62QGVI8S,55,44049,99952,710,99,3,10.38,36,0.2,High School,Self-employed,Single,No,No,Other,Yes,0
4X8SD0GOZS,69,43268,85873,843,12,3,22.89,24,0.38,Master's,Full-time,Single,No,No,Education,Yes,0
HC5R8NAER9,29,116948,5760,489,65,4,6.04,12,0.59,High School,Self-employed,Single,No,Yes,Other,Yes,0
2D4FX75C1L,50,52490,222861,469,91,2,15.2,12,0.67,Master's,Self-employed,Married,Yes,No,Education,Yes,0
QX3C2TCO1O,65,72573,61071,420,77,4,5.64,12,0.17,Master's,Self-employed,Married,Yes,No,Auto,Yes,0
O62OXG264S,57,50035,186885,311,82,2,2.59,12,0.87,Master's,Full-time,Single,No,Yes,Other,No,0
WSNF84S7IW,26,87923,195384,802,98,4,23.53,36,0.79,Master's,Full-time,Single,No,No,Other,Yes,1
QLAY8KU8EY,45,126869,45847,488,79,1,4.9,24,0.14,High School,Self-employed,Single,Yes,Yes,Education,Yes,0
C7RC377W70,57,91175,116419,310,68,2,22.66,60,0.33,Master's,Self-employed,Divorced,Yes,No,Auto,Yes,0
1JVPT9WO7Z,38,132032,5437,314,23,4,17.37,24,0.25,PhD,Self-employed,Single,Yes,No,Home,No,0
5VTRM92C1R,47,112101,223223,517,116,2,17.04,60,0.18,Master's,Self-employed,Single,No,No,Auto,No,0
Z0LUPG5OZ2,66,106662,136553,826,20,1,24.47,12,0.45,Bachelor's,Unemployed,Married,No,No,Auto,Yes,0
WKGUNMQJ03,30,111903,16907,672,74,2,22.62,24,0.75,Master's,Unemployed,Divorced,No,Yes,Education,No,0
464TU9BJ2E,23,142590,145199,590,90,3,14.12,24,0.33,High School,Self-employed,Married,No,No,Auto,No,0
ZJW6Z9U9YS,54,114019,27425,388,89,4,6.77,24,0.39,High School,Part-time,Divorced,No,Yes,Education,No,0
OQSPL139TQ,40,75461,221004,332,20,2,7.25,24,0.23,Bachelor's,Part-time,Divorced,No,Yes,Business,Yes,0
IUVSSXMONK,31,59866,133559,658,19,4,14.78,24,0.78,High School,Unemployed,Married,Yes,Yes,Business,Yes,1
EV0UF92JGP,57,109874,30973,567,113,4,13.95,60,0.62,Master's,Part-time,Divorced,Yes,Yes,Auto,No,0
J38IGGWKIL,19,41271,113957,764,43,3,9.67,48,0.37,Master's,Unemployed,Divorced,Yes,No,Business,No,0
X7FQUVIU77,57,46201,80819,827,33,3,15.06,24,0.4,Bachelor's,Part-time,Married,Yes,Yes,Education,No,0
JQPKZXUS1D,24,137575,166623,734,22,3,19.8,36,0.87,Bachelor's,Self-employed,Married,No,No,Other,No,0
FIIMGYJEVG,66,49411,159105,371,86,4,13.35,60,0.12,Bachelor's,Self-employed,Married,No,No,Business,Yes,0
OB94IKANCO,61,132628,108997,316,64,3,3.29,48,0.82,PhD,Unemployed,Single,No,Yes,Business,No,0
NN6K6OEDO9,57,17160,152979,829,104,3,16.68,36,0.29,PhD,Part-time,Single,Yes,No,Business,No,0
JMZ1MDFHTU,56,95740,78777,323,103,3,12.1,60,0.35,High School,Self-employed,Married,Yes,Yes,Home,No,0
IA7AP2G5TK,65,75247,234945,348,42,3,12.62,60,0.84,Bachelor's,Full-time,Married,Yes,No,Education,No,0
4PJJTC16AV,44,98752,106179,645,98,2,6.06,24,0.49,Master's,Self-employed,Married,No,Yes,Business,No,0
J6JUX1DW5L,46,112554,28343,835,53,2,24.27,60,0.85,Master's,Unemployed,Married,Yes,No,Education,Yes,0
HZV0H4BG5J,31,93539,64629,686,0,3,22.28,24,0.6,Master's,Self-employed,Single,Yes,No,Other,No,0
DAFJQ6GIZT,42,149486,69873,600,17,1,7.6,48,0.54,Master's,Self-employed,Divorced,Yes,Yes,Auto,No,0
8MVV1AH0Y5,25,48708,83013,713,33,1,6.64,48,0.22,PhD,Self-employed,Married,Yes,No,Education,Yes,0
I7WIWFG3TS,52,119793,53694,561,49,2,10.55,36,0.41,Master's,Part-time,Married,Yes,Yes,Other,Yes,0
A59DSZZRWA,25,110807,38655,510,110,2,15.11,48,0.17,Master's,Self-employed,Divorced,No,No,Other,Yes,0
6O7KFT353B,66,36656,248594,565,81,4,5.71,36,0.71,Bachelor's,Self-employed,Divorced,No,No,Home,Yes,0
JGT3AC1E0K,36,58589,207462,441,18,3,4.91,60,0.85,High School,Self-employed,Single,No,No,Business,No,0
OJSNT1QCHI,57,55789,72026,799,53,1,13.8,60,0.46,PhD,Full-time,Divorced,Yes,Yes,Home,Yes,0
2V2A8JFL3D,49,131375,131314,580,119,4,21.36,12,0.88,Master's,Part-time,Divorced,No,Yes,Home,No,0
MPMXQMQG1C,29,62814,61596,352,39,4,16.59,60,0.63,PhD,Part-time,Married,No,No,Other,No,1
5E7XMXBUP0,69,16342,69180,376,37,2,15.86,12,0.47,High School,Self-employed,Married,No,Yes,Auto,Yes,0
R5Q2H7F44H,47,38866,125930,763,52,4,9.47,36,0.48,Master's,Full-time,Divorced,No,No,Other,Yes,1
O2QHYHSMR1,24,114898,160615,435,70,3,10.63,24,0.67,Master's,Unemployed,Married,No,Yes,Business,Yes,0
